StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
3036,16,1,0,2,18.83982894,17,0,3,0,0,1,0,3
3037,16,0,0,2,1.286384464,21,0,3,0,0,0,0,4
3038,17,0,2,2,8.047410791,8,0,4,1,1,0,0,1
3039,16,0,1,4,0.469180434,11,0,2,0,0,0,0,4
3040,17,1,1,4,6.588333147,18,1,1,0,0,0,0,4
3041,15,0,0,1,10.73736436,24,0,0,0,1,0,0,4
3042,17,0,3,3,18.21589861,17,0,3,0,1,0,0,4
3043,15,1,0,1,16.93108645,26,1,3,1,1,0,0,4
3044,17,0,0,1,2.549994533,4,0,2,0,1,0,0,3
3045,18,0,0,2,1.860607495,26,0,2,1,0,0,0,4
3046,18,1,2,2,11.78534678,1,0,4,0,1,0,0,0
3047,16,1,3,3,10.64235945,6,0,4,1,1,0,0,1
3048,17,1,0,0,5.327552829,26,1,1,0,1,0,0,4
3049,17,1,2,2,17.98906169,9,1,3,1,1,0,0,0
3050,15,0,2,3,18.54732819,14,1,3,0,0,1,0,2
3051,16,0,0,3,8.052228767,24,0,1,1,1,1,0,4
3052,17,1,0,1,17.80605114,6,0,2,1,0,0,0,1
3053,16,1,0,1,7.678977885,27,0,1,0,0,0,0,4
3054,18,0,3,2,14.73633664,4,1,1,1,0,0,0,1
3055,17,1,0,1,9.518844351,14,0,3,1,1,0,0,3
3056,17,0,2,4,2.45166313,19,0,2,1,0,0,1,4
3057,16,1,0,3,18.55868402,27,0,2,0,1,0,0,4
3058,17,0,2,1,9.081931868,19,0,2,0,0,0,0,4
3059,16,1,0,1,14.68974081,14,1,0,1,0,0,0,3
3060,17,1,1,0,7.343476289,9,0,3,0,0,0,1,3
3061,15,0,2,3,0.377617572,23,0,2,0,0,0,1,4
3062,16,1,2,1,2.010607174,25,0,2,1,1,0,0,4
3063,17,0,2,2,9.92438959,28,1,4,0,0,0,0,4
3064,18,0,0,2,13.79928714,25,0,2,0,0,1,0,4
3065,17,0,1,2,6.694706532,13,0,3,0,0,0,0,4
3066,18,0,0,0,13.90976918,25,0,2,1,0,0,0,4
3067,18,0,0,1,13.97271179,25,0,3,1,0,0,0,4
3068,15,1,1,3,14.07871815,9,1,3,1,0,0,0,1
3069,16,1,0,3,9.85043708,16,0,1,1,0,0,0,4
3070,17,0,1,2,18.297723,20,1,3,0,0,1,0,4
3071,15,1,3,0,9.78393036,13,0,0,0,0,0,1,4
3072,17,0,0,1,9.00530387,1,1,4,0,1,1,0,0
3073,18,1,1,2,3.98761638,15,1,2,0,1,1,0,4
3074,16,1,0,1,6.153101747,12,0,3,0,0,0,0,4
3075,17,1,0,3,0.84668985,26,0,2,1,0,0,1,4
3076,17,1,0,2,12.67070587,8,0,3,1,0,1,0,2
3077,18,0,3,0,4.970714879,6,0,4,0,0,0,0,2
3078,17,0,2,3,6.08310509,15,0,3,1,0,0,0,4
3079,17,1,3,4,15.41629043,9,0,1,1,0,0,0,3
3080,18,1,3,0,6.544423663,23,1,2,1,0,0,0,4
3081,15,0,0,2,4.84391784,21,0,2,0,1,0,0,4
3082,18,1,0,1,3.381154983,8,1,2,0,1,0,0,2
3083,15,0,1,1,15.49716804,21,0,2,0,0,1,0,4
3084,16,0,0,1,2.59412516,22,0,2,0,0,0,0,4
3085,15,0,0,2,9.075075205,6,1,2,0,0,1,0,2
3086,15,1,0,4,10.13860232,15,0,1,1,0,0,0,4
3087,16,0,1,2,13.74779825,8,0,2,0,0,0,0,4
3088,15,1,1,0,12.66566965,26,1,1,0,1,1,0,4
3089,18,0,0,2,16.21441346,23,1,1,0,1,0,0,4
3090,15,1,0,1,0.895028679,28,0,3,1,0,0,0,4
3091,16,1,1,3,5.928814496,16,0,0,0,1,0,1,4
3092,18,1,1,2,5.602682376,19,0,2,0,0,0,0,4
3093,16,0,0,1,2.920338112,6,0,2,1,0,1,0,2
3094,16,0,2,1,5.783565077,10,0,2,0,0,0,0,3
3095,17,1,0,2,6.195306283,7,0,3,1,0,0,0,2
3096,17,1,0,1,10.43768924,6,0,2,0,1,0,0,2
3097,16,1,2,2,13.27408958,27,1,1,0,1,0,0,4
3098,16,0,1,1,7.622010272,18,1,3,0,0,0,0,4
3099,16,0,0,1,14.38940463,19,0,4,1,1,0,0,4
3100,17,0,1,2,6.723306772,11,0,0,1,1,0,1,3
3101,17,0,1,3,5.805673546,6,0,2,0,0,0,0,3
3102,15,1,2,3,10.82376112,7,0,2,0,0,0,0,3
3103,15,1,2,1,0.474327206,6,0,1,0,1,0,0,4
3104,16,0,1,1,1.595782473,5,0,2,1,1,1,0,2
3105,18,0,0,1,8.359390872,24,0,3,0,0,0,0,4
3106,18,1,0,2,18.85825423,8,1,1,0,0,1,0,2
3107,17,0,0,2,14.4302356,26,1,4,0,0,0,0,4
3108,17,0,0,3,1.76253139,12,1,2,0,1,0,0,3
3109,17,0,1,3,16.92636026,6,0,2,1,1,0,0,1
3110,16,0,1,1,14.64601541,7,0,3,1,0,0,0,2
3111,18,0,0,2,12.21893051,21,0,0,0,0,0,0,4
3112,15,0,0,3,16.40585921,16,1,2,0,1,0,0,3
3113,16,1,0,3,8.082196955,16,0,2,0,0,0,0,4
3114,15,0,0,0,4.430021017,15,0,2,0,1,0,0,4
3115,15,0,2,1,10.24046778,21,0,2,1,0,0,1,4
3116,16,1,0,2,10.97683511,1,0,0,0,0,0,0,2
3117,15,1,1,1,10.76652744,29,0,1,0,0,0,0,4
3118,18,1,3,1,11.30147583,7,0,1,0,0,0,1,3
3119,15,0,0,0,18.97409836,16,0,4,1,1,0,0,3
3120,18,1,0,2,18.04491246,12,0,0,0,1,0,0,4
3121,18,0,0,1,17.51434073,17,0,1,1,1,0,0,4
3122,18,0,1,0,16.02833622,23,0,4,1,0,0,0,4
3123,17,0,1,1,18.86856215,27,1,3,1,0,0,0,4
3124,15,1,0,3,1.969892834,21,0,2,1,0,0,0,4
3125,16,1,1,3,5.302465229,27,0,0,0,1,0,0,4
3126,16,1,2,2,9.901118913,9,0,3,0,0,0,0,3
3127,15,1,0,2,16.93068986,1,1,1,1,1,0,0,0
3128,17,1,0,4,10.10331423,1,0,3,1,1,0,0,0
3129,17,0,2,1,14.96069479,26,0,4,1,0,1,1,4
3130,18,0,1,1,2.779198105,13,0,2,1,1,0,1,4
3131,15,0,2,1,5.04827626,15,0,1,0,1,0,0,4
3132,15,0,1,1,14.6355219,6,0,3,0,1,1,0,1
3133,16,1,2,1,3.294680178,20,0,2,1,0,0,0,4
3134,15,1,0,3,7.027118693,20,1,2,1,1,0,0,4
3135,17,0,2,2,5.297325156,23,1,2,0,0,1,0,4
3136,15,1,3,2,6.997233884,11,1,3,0,0,1,0,2
3137,16,1,1,3,14.16648098,27,0,2,0,0,0,0,4
3138,18,0,0,0,7.356943623,22,1,4,0,0,0,0,4
3139,16,0,0,1,11.10526645,27,0,3,0,1,0,0,4
3140,16,1,0,2,1.998637541,13,0,1,1,0,0,0,4
3141,18,1,0,2,16.10035386,24,1,3,0,0,1,0,4
3142,16,0,0,0,7.397772513,3,0,1,1,0,0,0,2
3143,16,0,1,2,12.97068318,25,0,3,1,1,1,0,4
3144,15,0,1,2,14.50779203,3,0,1,1,1,0,0,0
3145,15,1,0,2,4.193218442,17,0,2,1,0,0,0,4
3146,18,0,1,2,17.6934997,2,1,3,0,1,0,1,1
3147,15,0,0,1,12.32448503,0,0,1,1,0,0,0,1
3148,15,1,0,0,8.574502835,16,0,3,0,0,0,0,4
3149,16,1,0,2,3.646703672,6,0,3,1,1,1,0,1
3150,17,1,1,1,18.84601876,29,1,2,0,1,0,0,4
3151,15,1,0,3,15.10136408,15,0,2,1,1,0,1,2
3152,17,1,0,2,4.160491255,29,0,4,0,0,1,0,4
3153,15,0,0,1,6.754215494,4,1,1,0,0,1,1,2
3154,15,0,2,2,16.19348516,18,0,3,0,0,1,0,4
3155,18,1,0,2,13.91355326,6,0,3,1,0,0,0,2
3156,18,1,1,1,15.31568585,13,1,4,0,0,0,0,2
3157,18,1,1,3,8.824022044,1,0,3,0,0,0,1,1
3158,17,1,2,3,14.32952525,2,1,2,1,0,0,1,0
3159,16,1,3,2,7.729874457,16,0,4,0,0,1,0,4
3160,15,0,0,0,4.225258339,15,1,3,0,0,0,0,4
3161,15,0,0,2,12.6535407,7,1,3,0,1,0,0,1
3162,15,0,2,2,19.52027851,17,0,0,0,0,0,0,4
3163,17,0,0,1,6.212019428,14,0,2,1,1,1,0,4
3164,18,1,1,1,9.219391844,6,1,3,0,0,1,0,1
3165,16,0,1,3,13.48002742,26,0,2,1,0,0,0,4
3166,17,1,1,0,10.83012564,8,0,2,0,0,0,0,3
3167,18,1,3,2,16.86855591,5,0,1,1,0,0,0,2
3168,17,1,3,2,15.23485413,17,1,2,1,0,0,0,3
3169,16,0,2,2,1.165944077,17,1,1,1,1,0,1,4
3170,18,1,0,0,19.96842468,24,0,1,0,0,0,0,4
3171,17,0,2,3,15.04804907,25,0,2,0,0,0,0,4
3172,16,0,0,1,17.27806633,23,1,3,0,0,0,0,4
3173,15,1,0,2,13.02395424,13,1,2,1,1,0,0,1
3174,16,1,2,2,17.12570256,13,0,1,0,0,1,0,4
3175,15,1,0,2,2.247659499,13,1,1,1,1,1,0,4
3176,17,0,0,4,6.954756711,24,1,2,0,0,1,0,4
3177,18,1,0,2,17.52841887,3,0,3,0,0,1,0,3
3178,18,0,2,1,4.033104225,3,1,3,0,0,0,1,2
3179,17,1,1,4,1.564841972,14,0,1,0,1,0,0,3
3180,18,1,1,2,15.7623788,14,0,2,1,1,0,0,4
3181,18,0,0,1,16.70972311,17,0,3,0,0,0,0,4
3182,15,0,2,1,3.253044364,13,1,1,0,0,0,0,1
3183,17,0,2,3,17.08691966,25,1,2,0,0,0,0,2
3184,16,0,0,1,13.73535591,0,0,2,1,0,0,0,2
3185,15,0,0,2,10.40165366,9,0,1,0,0,0,1,4
3186,17,0,0,2,16.60500386,28,0,0,0,1,0,0,4
3187,15,1,3,1,8.384984986,19,1,2,1,1,0,0,3
3188,16,1,1,2,3.879879124,9,1,0,0,0,0,0,3
3189,16,0,3,0,5.697053532,9,0,1,0,1,0,0,1
3190,17,1,0,2,10.10328037,26,0,2,0,1,0,0,4
3191,16,0,2,2,10.62661585,23,0,0,1,0,0,0,3
3192,15,1,2,2,16.11161653,1,0,2,1,0,0,0,1
3193,16,1,1,2,15.82705447,28,0,1,1,1,0,0,2
3194,15,0,3,3,11.62733114,27,1,2,1,0,0,0,4
3195,15,0,0,2,15.61570967,26,0,3,1,0,0,0,0
3196,16,0,0,0,3.835469166,7,0,3,0,1,1,0,4
3197,17,1,1,1,1.001290542,0,0,2,0,0,0,0,3
3198,18,0,2,2,17.47267645,0,0,0,0,1,0,0,4
3199,16,1,1,3,1.511089875,3,0,3,0,0,0,0,0
3200,15,0,0,3,4.933768595,6,0,1,1,0,0,0,4
3201,15,1,1,3,13.90637899,8,0,0,1,0,1,0,3
3202,16,1,0,1,8.188958753,15,1,3,0,0,0,0,2
3203,17,0,0,2,17.5262794,4,0,4,0,0,0,0,3
3204,17,1,1,2,5.959595893,1,1,2,1,0,0,0,1
3205,15,1,2,1,0.237426933,27,0,0,0,1,0,0,3
3206,15,0,0,0,6.013112811,22,0,3,0,0,0,0,1
3207,17,1,0,3,11.56150098,10,0,0,1,0,0,0,4
3208,18,0,0,1,7.518767508,17,1,3,0,0,0,0,1
3209,16,0,0,1,10.69745512,24,0,2,1,0,0,1,4
3210,15,0,2,0,17.53196238,24,0,2,1,0,0,0,1
3211,15,0,3,3,18.24970108,18,1,2,0,0,0,1,3
3212,17,1,0,2,5.319481293,12,0,4,0,1,0,0,0
3213,16,1,2,2,9.242809465,23,1,3,1,0,0,0,4
3214,17,1,2,3,10.9828803,10,0,2,0,1,1,0,1
3215,16,0,2,1,18.98224914,19,0,3,0,0,0,0,0
3216,16,1,0,2,19.97234638,18,0,2,1,0,0,0,1
3217,16,1,3,0,4.708144977,16,1,3,0,0,0,0,1
3218,15,0,0,1,14.53959743,4,0,3,0,1,0,0,1
3219,18,0,0,3,7.560621245,12,0,0,0,0,0,0,3
3220,17,1,0,2,0.162163938,29,0,2,0,0,0,0,1
3221,18,0,0,1,0.185050449,26,0,4,0,0,0,0,0
3222,17,0,0,1,9.211320151,19,1,4,0,1,1,1,1
3223,16,0,0,2,9.76669826,0,0,0,0,1,0,0,2
3224,15,0,0,0,0.451393931,9,0,1,0,0,0,0,4
3225,18,1,2,1,13.73854834,7,0,4,1,0,0,1,3
3226,15,0,2,1,5.880067772,23,0,2,1,1,0,0,2
3227,17,0,0,1,11.19786203,28,0,2,0,1,0,0,2
3228,15,0,2,3,6.018381463,7,0,1,0,0,0,0,0
3229,15,0,2,1,3.342686297,18,1,3,1,1,0,0,0
3230,18,0,2,1,8.143474772,5,1,1,1,0,0,1,3
3231,16,0,0,2,4.645467296,11,0,1,1,0,0,0,3
3232,15,0,1,3,10.69601954,27,1,1,1,0,0,0,4
3233,16,0,3,1,3.976570606,6,0,4,0,0,0,0,1
3234,17,1,1,0,10.16811953,15,0,3,0,0,1,0,3
3235,15,0,0,1,3.147570297,8,0,3,1,0,1,0,3
3236,18,1,1,2,13.41949419,20,0,2,1,0,0,0,1
3237,17,0,1,2,15.07875369,24,0,4,0,0,1,0,4
3238,17,0,1,3,2.207884685,21,1,3,0,0,0,0,0
3239,18,0,0,4,9.356048241,9,1,3,0,0,0,0,4
3240,15,0,0,2,1.417434013,9,0,4,0,1,0,0,1
3241,15,1,2,2,11.96364891,9,0,2,0,0,0,0,0
3242,17,0,2,2,5.288085959,19,1,3,1,0,0,0,0
3243,15,0,0,0,10.55248914,28,0,4,1,0,0,0,0
3244,16,1,3,4,10.34922019,15,0,3,1,1,0,1,4
3245,18,1,0,1,18.48708692,0,0,2,1,0,0,0,1
3246,16,0,1,1,10.98166445,16,0,0,0,0,0,0,4
3247,15,1,2,2,11.65996959,29,0,3,1,1,1,0,4
3248,17,1,2,1,8.033062515,25,1,2,1,0,1,0,2
3249,18,1,3,2,18.98159206,20,1,1,0,0,1,0,3
3250,15,0,0,2,15.54371819,28,0,3,1,0,1,0,4
3251,15,0,2,2,5.708105806,13,1,2,0,1,0,0,2
3252,17,0,0,3,16.88419172,18,0,2,1,0,0,0,1
3253,17,1,2,1,8.647927204,20,0,3,0,1,0,0,2
3254,16,0,2,2,16.57334287,20,1,2,0,0,1,0,4
3255,18,1,1,2,16.45776137,16,0,0,0,1,0,1,1
3256,18,0,0,2,3.777403735,13,0,2,0,0,0,0,2
3257,17,0,2,2,14.02282263,7,0,0,0,0,0,0,4
3258,16,1,0,1,5.812859386,20,1,1,0,0,0,0,1
3259,18,0,0,2,5.9498534,20,1,0,0,0,0,0,1
3260,17,1,2,1,5.926961538,8,1,1,0,0,0,0,3
3261,15,1,0,3,14.51136495,7,0,2,0,1,0,1,4
3262,18,0,2,1,4.596520836,12,1,2,1,0,0,0,3
3263,16,1,0,2,0.018116705,16,0,4,1,0,1,0,1
3264,16,0,0,0,14.30473707,18,1,2,1,0,0,0,1
3265,16,0,2,1,3.423694877,27,0,3,1,0,0,0,2
3266,15,1,1,2,2.089647906,6,0,2,0,1,1,0,3
3267,18,0,0,3,4.750322412,16,0,3,0,0,0,0,0
3268,18,1,2,2,7.598010446,0,1,3,0,0,0,0,4
3269,15,0,1,3,9.518126549,4,1,2,1,0,0,0,3
3270,18,0,1,2,0.891400814,24,0,1,1,0,0,0,1
3271,15,0,0,2,19.41146665,5,0,2,0,0,0,1,2
3272,15,0,2,1,14.32126107,25,1,3,0,0,0,0,4
3273,15,0,2,3,6.463881306,1,0,2,1,1,0,0,4
3274,16,1,2,1,6.373945146,26,1,3,0,1,0,0,2
3275,18,1,0,3,8.970850987,24,1,1,0,1,0,0,1
3276,15,1,2,3,12.52489646,15,0,0,1,1,0,0,0
3277,18,1,1,3,2.927461332,21,0,2,0,0,0,0,2
3278,16,1,1,2,3.778596275,4,0,3,1,0,0,1,0
3279,15,1,0,2,17.18869166,4,0,2,0,1,0,0,3
3280,17,0,2,2,5.125098478,11,0,3,1,1,0,0,4
3281,16,0,2,1,7.60389996,2,1,1,1,0,1,0,1
3282,17,1,0,2,17.42543702,29,0,2,0,0,0,0,0
3283,18,1,0,0,13.26295659,15,0,3,1,0,0,0,1
3284,18,0,2,2,6.834237587,5,0,3,1,0,0,0,3
3285,16,0,0,1,13.67399091,14,0,1,1,0,0,0,0
3286,18,0,3,1,0.393664308,14,1,2,0,1,1,1,1
3287,17,1,1,1,14.7128532,28,0,3,0,0,0,0,1
3288,15,1,1,2,9.74032081,15,0,0,0,0,0,0,3
3289,15,1,0,2,16.26364295,19,1,3,1,0,1,0,2
3290,15,0,0,0,19.09275304,12,0,2,1,0,0,1,3
3291,16,0,3,2,18.51577099,11,0,1,0,0,0,0,0
3292,18,1,0,1,18.18530087,9,0,3,0,1,0,0,0
3293,17,1,2,2,10.24339912,13,1,1,1,1,0,1,4
3294,18,0,0,2,7.202842283,1,0,4,0,1,0,0,1
3295,18,0,0,2,9.300706495,28,1,3,0,0,0,0,0
3296,18,0,0,2,13.79792007,2,1,3,0,0,0,0,2
3297,15,0,1,1,17.67995554,8,0,0,0,1,0,0,2
3298,17,1,3,2,4.13972606,10,0,4,1,0,0,0,3
3299,17,0,0,2,18.36386317,10,0,3,0,1,0,1,0
3300,18,0,0,2,16.30360464,24,0,1,0,1,0,1,0
3301,15,0,0,2,19.5771203,21,1,2,1,0,0,0,4
3302,15,1,1,0,17.60503547,9,0,1,0,0,0,0,4
3303,17,1,0,2,5.598746594,25,0,4,0,0,0,0,4
3304,15,0,2,2,2.119118227,13,1,3,1,0,0,0,0
3305,15,0,1,1,2.24482144,8,0,4,1,0,0,0,3
3306,15,0,1,0,5.824466372,19,0,3,0,1,0,0,3
3307,16,1,0,0,12.28367448,26,0,2,0,1,0,0,3
3308,18,1,3,3,16.08640652,20,0,1,0,0,1,0,3
3309,17,1,0,2,17.98500614,9,1,1,1,0,0,1,2
3310,17,0,0,1,12.47506769,21,0,1,0,0,0,0,0
3311,16,1,1,1,0.112626255,28,0,2,0,0,0,0,1
3312,18,0,1,2,3.72633553,8,0,4,0,0,0,1,0
3313,17,0,0,3,1.994524077,28,0,4,1,0,0,1,3
3314,15,0,0,0,7.266489511,4,0,1,0,0,0,0,2
3315,17,1,2,1,10.02701987,7,0,3,0,0,1,0,2
3316,15,0,0,3,0.867943572,10,1,2,0,0,0,0,0
3317,16,1,2,0,6.969559516,0,1,2,0,0,0,0,1
3318,15,1,1,1,3.583593493,20,0,3,1,0,0,0,3
3319,17,0,0,4,12.94140333,9,0,2,1,0,1,1,2
3320,17,0,0,2,9.285447386,0,0,4,1,0,1,1,3
3321,17,1,0,1,9.906352939,25,0,3,1,1,0,0,3
3322,16,0,2,0,8.553835761,29,0,3,0,1,0,0,3
3323,16,1,1,0,19.12039421,21,0,1,1,0,0,0,4
3324,18,0,0,1,4.294702502,6,0,1,0,0,0,0,3
3325,17,1,1,3,10.3332852,27,0,2,0,0,0,0,3
3326,15,1,3,2,14.72034737,13,1,3,1,0,0,1,1
3327,16,1,0,2,11.13688826,4,0,4,1,1,0,0,1
3328,17,1,3,3,18.58041771,16,1,2,1,0,0,0,4
3329,17,0,0,2,7.559367113,21,0,3,1,0,0,0,4
3330,16,0,0,1,9.273516115,25,0,2,1,0,0,0,3
3331,18,1,0,2,1.770446304,20,1,1,0,1,0,1,2
3332,16,1,0,3,12.17998222,5,0,3,1,1,0,0,2
3333,16,0,0,3,5.764239369,15,1,3,1,0,0,0,0
3334,15,0,0,0,3.20618079,10,0,1,1,1,0,1,2
3335,15,0,3,2,10.89062586,9,0,2,1,0,0,0,2
3336,18,0,2,2,10.64620527,14,0,2,0,0,0,0,1
3337,17,0,2,3,1.517432824,6,0,1,1,0,0,0,0
3338,16,0,0,1,13.96430907,22,1,4,0,0,1,0,0
3339,18,1,0,2,12.47544381,1,1,2,1,0,1,0,1
3340,15,0,0,3,3.780345655,11,1,1,0,1,0,0,2
3341,16,0,2,2,9.388697243,18,0,1,0,1,0,0,2
3342,17,1,3,2,14.40645833,11,0,4,0,0,0,0,0
3343,15,0,0,0,10.58871481,15,0,3,0,0,0,1,2
3344,15,0,0,1,7.909781524,5,0,3,0,0,0,0,0
3345,15,0,1,1,6.446769162,2,1,0,0,0,0,1,2
3346,18,0,0,3,12.20787733,1,0,3,0,1,0,0,3
3347,17,0,0,1,18.78217397,19,0,2,0,0,1,0,1
3348,16,1,1,2,13.43489681,4,0,3,0,0,1,0,4
3349,18,0,2,2,1.494918073,10,1,4,0,0,1,0,3
3350,18,1,0,1,9.21369947,25,1,1,1,0,0,0,2
3351,18,1,0,2,17.81648263,24,0,2,0,0,1,0,4
3352,15,0,3,2,1.889248516,2,0,0,0,1,0,0,3
3353,17,1,0,3,19.77751424,2,0,2,0,1,0,1,1
3354,18,0,0,2,18.98138787,21,0,1,0,0,0,0,4
3355,16,1,0,2,1.565489615,4,1,4,1,1,0,0,4
3356,17,1,0,1,18.66826641,21,0,2,0,1,1,0,1
3357,16,0,0,3,7.262651805,22,0,3,0,0,0,0,3
3358,17,0,2,1,16.89418334,10,0,3,0,0,0,1,4
3359,16,0,0,2,8.367666754,2,0,4,1,0,0,0,1
3360,15,0,0,1,8.817102254,12,1,2,1,0,1,0,3
3361,18,0,1,3,12.68486182,20,0,2,0,0,0,0,2
3362,16,1,1,2,15.48954839,7,0,0,0,0,0,0,0
3363,17,1,2,2,0.675783019,19,1,0,0,0,0,0,2
3364,18,1,2,1,11.86311991,9,0,3,1,0,0,0,2
3365,18,1,0,2,3.734659882,1,1,0,0,0,0,0,0
3366,17,1,2,2,6.918990357,3,0,2,0,0,0,0,2
3367,16,1,0,2,6.959373323,17,0,0,0,0,0,0,2
3368,15,1,3,1,9.381206804,18,0,3,0,0,1,0,1
3369,15,0,0,4,6.682728238,3,0,2,0,0,1,1,1
3370,16,0,3,3,2.147222369,19,0,1,0,0,0,1,3
3371,18,1,2,1,2.912574771,25,0,1,0,1,0,1,4
3372,18,1,0,3,0.668759711,8,0,2,0,0,0,1,3
3373,18,0,1,2,9.404981707,15,0,3,0,0,0,0,1
3374,18,0,3,2,19.0889539,25,0,2,0,0,0,0,1
3375,16,0,2,1,2.313504473,5,1,3,1,0,0,0,0
3376,18,0,0,2,18.92528986,24,0,1,1,0,1,1,0
3377,17,1,2,2,14.66723029,3,0,0,1,0,0,0,1
3378,18,0,0,2,12.74997606,8,1,0,1,1,0,0,2
3379,15,1,0,2,12.90555511,26,0,2,0,0,1,1,3
3380,18,1,0,2,16.53455297,12,0,3,0,0,0,0,1
3381,16,1,0,2,2.138397288,8,0,1,1,1,0,0,1
3382,15,0,2,0,10.09508647,5,0,3,0,0,0,0,0
3383,16,0,0,3,13.94182277,20,0,2,0,0,0,0,3
3384,16,1,2,2,11.7364089,18,1,4,0,0,0,0,3
3385,15,1,0,1,16.65558142,13,1,3,0,1,0,0,4
3386,16,1,0,1,1.44543418,20,0,3,1,1,0,0,1
3387,16,0,0,2,13.81402079,14,0,2,0,0,0,0,4
3388,18,1,0,3,10.68055461,2,0,4,1,0,0,0,0
3389,17,0,0,1,7.58321728,4,1,4,0,1,0,0,4
3390,16,1,0,2,6.805499645,20,0,2,0,0,0,1,2
3391,16,1,1,0,12.41665266,17,0,2,0,1,1,0,1
3392,16,1,0,2,17.81990749,13,0,2,0,0,0,1,1
